critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.9978036284446716,0.00454691844061017,0.17761333286762238,-0.10313930362462997,1.4483885765075684,10.494085311889648,10.265301704406738,0.22878384590148926,0.4909480810165405,0
0.5490999221801758,-59.49882125854492,0.11623072624206543,-63.656715393066406,0.49669522047042847,59.62218475341797,0.3471587598323822,59.2750244140625,0.21917003393173218,20000
0.3498089909553528,-68.24635314941406,-0.08071327209472656,-85.53713989257812,0.4276984930038452,68.32440948486328,0.34088289737701416,67.98352813720703,0.1935911476612091,40000
0.5871398448944092,-74.67156219482422,-1.0163239240646362,-92.40139770507812,0.4228954315185547,74.6935806274414,0.2982552647590637,74.39532470703125,0.18779760599136353,60000
0.5679861307144165,-73.4529037475586,0.09371280670166016,-95.80574798583984,0.39339470863342285,73.52789306640625,0.29243600368499756,73.23545837402344,0.16176576912403107,80000
0.2954363226890564,-75.28347778320312,-0.2419123649597168,-97.72828674316406,0.4464307129383087,75.47840881347656,0.3893059492111206,75.08910369873047,0.16049045324325562,100000
0.5979326367378235,-76.26514434814453,-0.45445752143859863,-99.03980255126953,0.40661731362342834,76.3172607421875,0.3177363872528076,75.99952697753906,0.19661715626716614,120000
0.6010472774505615,-75.81143188476562,-0.21360397338867188,-99.52820587158203,0.4265323579311371,75.91804504394531,0.34029072523117065,75.57775115966797,0.17229171097278595,140000
0.7190460562705994,-77.61801147460938,-0.031807899475097656,-100.04643249511719,0.45353519916534424,77.70431518554688,0.3241252601146698,77.38018798828125,0.1867312788963318,160000
0.3370089828968048,-76.06146240234375,0.054521799087524414,-100.41259002685547,0.4007769227027893,76.09367370605469,0.2797410190105438,75.81393432617188,0.16270728409290314,180000
0.8820499777793884,-75.77924346923828,-0.219512939453125,-100.60835266113281,0.3521447777748108,75.88976287841797,0.28804945945739746,75.60171508789062,0.14659637212753296,200000
