value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.005347386933863163,0.10817220062017441,0.20302355289459229,-0.026170318946242332,0.9814703464508057,-0.0700768232345581,0.08217090368270874,-0.16376394033432007,3.7397022247314453,0.2008500099182129,0
0.18618257343769073,-27.64666175842285,-0.6664063334465027,-36.69105911254883,0.8839014172554016,-28.326045989990234,-0.3594367504119873,-37.271026611328125,39.07366180419922,0.035102058202028275,10000
0.2852233648300171,-29.107837677001953,2.2216672897338867,-45.93312454223633,1.1874547004699707,-29.663623809814453,1.040805697441101,-46.030364990234375,31.243925094604492,0.03315531462430954,20000
0.2705923914909363,-30.550857543945312,-0.15138953924179077,-45.86579895019531,0.8119519352912903,-30.872028350830078,0.0418739914894104,-46.665008544921875,22.112163543701172,0.029138732701539993,30000
0.3804219365119934,-29.91649627685547,1.2641561031341553,-46.82884216308594,0.5328975319862366,-30.63045310974121,0.535850465297699,-47.01756286621094,15.67670726776123,0.026534024626016617,40000
0.8994048833847046,-30.763975143432617,0.40558168292045593,-47.334266662597656,0.8070305585861206,-31.356098175048828,0.248070627450943,-47.92784118652344,27.770549774169922,0.02639009989798069,50000
0.3058265149593353,-32.367496490478516,0.08429428935050964,-47.484535217285156,0.7750458717346191,-32.57648468017578,0.2538546621799469,-47.50857925415039,52.60301208496094,0.0368184819817543,60000
0.4964573085308075,-31.292762756347656,0.8895363807678223,-47.81055450439453,1.435671091079712,-31.639196395874023,0.24710512161254883,-47.91571807861328,44.768890380859375,0.033770836889743805,70000
0.23337455093860626,-31.547462463378906,0.5118594169616699,-47.75788879394531,0.8516474962234497,-31.934844970703125,0.13626456260681152,-47.93852996826172,30.531005859375,0.04288448765873909,80000
0.6026800870895386,-32.67921447753906,0.22687923908233643,-47.933143615722656,0.40632861852645874,-33.51811218261719,0.2629414200782776,-48.64939498901367,26.688304901123047,0.036336589604616165,90000
0.5511209964752197,-32.26936340332031,0.5670835971832275,-48.195804595947266,0.507476806640625,-33.128578186035156,0.13125061988830566,-48.689449310302734,26.848949432373047,0.03876470401883125,100000
0.6914849281311035,-32.46874237060547,0.5664040446281433,-47.60899353027344,0.8566077947616577,-33.28084945678711,0.4476894736289978,-47.873802185058594,24.46617889404297,0.040336012840270996,110000
0.5286956429481506,-32.80112838745117,0.25672584772109985,-47.90906524658203,0.9874962568283081,-33.41744613647461,0.3517059087753296,-48.14865493774414,22.934865951538086,0.042687345296144485,120000
0.6259096264839172,-33.38376998901367,-0.0023320913314819336,-48.4114990234375,0.8346021175384521,-33.846405029296875,0.2153066098690033,-48.583953857421875,55.290348052978516,0.02965298295021057,130000
0.7151570320129395,-32.57526397705078,0.21854448318481445,-48.23350143432617,0.42136749625205994,-33.377872467041016,0.20597338676452637,-48.65511703491211,19.033681869506836,0.0316581204533577,140000
0.6749650239944458,-33.46232604980469,0.14582359790802002,-48.32514190673828,0.5726250410079956,-34.2427978515625,0.14205312728881836,-48.73019027709961,31.62604522705078,0.03474972024559975,150000
0.48664048314094543,-33.32574462890625,0.2673439383506775,-48.66518783569336,0.8705498576164246,-33.886749267578125,0.07278841733932495,-48.83757019042969,32.102928161621094,0.035382091999053955,160000
0.572089672088623,-31.721105575561523,0.6018410325050354,-48.255733489990234,0.6053340435028076,-32.34956359863281,0.3748543858528137,-48.39378356933594,36.13764953613281,0.03176480531692505,170000
0.7156156301498413,-31.96127700805664,0.18845176696777344,-48.1815299987793,1.2330189943313599,-32.469200134277344,0.3534345030784607,-48.18376922607422,34.37139892578125,0.028047949075698853,180000
0.5269542336463928,-34.01766586303711,0.3059730529785156,-48.66754913330078,0.3450903594493866,-34.555091857910156,0.2808755040168762,-48.837181091308594,30.517902374267578,0.03179994225502014,190000
1.5394335985183716,-33.4731559753418,0.11444616317749023,-48.70172882080078,1.383527159690857,-34.200042724609375,0.03577965497970581,-48.66780090332031,30.278610229492188,0.03419509902596474,200000
0.6476831436157227,-33.33489227294922,0.6901359558105469,-48.251914978027344,1.2450356483459473,-34.131587982177734,0.24836593866348267,-48.70576858520508,25.514331817626953,0.027870725840330124,210000
0.8539233803749084,-33.3502197265625,0.18674755096435547,-48.22392654418945,0.8682622909545898,-34.13373565673828,-0.08463466167449951,-48.46800994873047,28.695308685302734,0.027837267145514488,220000
0.5049511790275574,-33.63331985473633,0.1651625633239746,-48.772438049316406,1.3457887172698975,-34.16365051269531,0.3583241105079651,-48.66482162475586,22.325414657592773,0.032782986760139465,230000
0.6131108403205872,-32.94287109375,0.4033898115158081,-48.86507034301758,0.7063697576522827,-34.15442657470703,0.0718299150466919,-49.54132080078125,20.39286231994629,0.03541453555226326,240000
0.38874343037605286,-33.97091293334961,0.3102409839630127,-48.86145782470703,0.7496432065963745,-34.42546844482422,0.16101151704788208,-49.13629150390625,28.261417388916016,0.02865741215646267,250000
0.3670841157436371,-32.9898567199707,0.3951878547668457,-48.45633316040039,0.5993991494178772,-33.524749755859375,0.010749459266662598,-49.087005615234375,32.87410354614258,0.034738462418317795,260000
0.3945162296295166,-33.766300201416016,0.6533631086349487,-49.18643569946289,0.3858993649482727,-34.261287689208984,0.2648226022720337,-49.18376159667969,32.796085357666016,0.033776722848415375,270000
0.6537180542945862,-34.06407165527344,-0.07371389865875244,-48.935340881347656,0.7504698038101196,-34.80353927612305,0.124092698097229,-49.070396423339844,29.612579345703125,0.04225249961018562,280000
0.5212286710739136,-34.790382385253906,0.628732442855835,-49.27471923828125,0.9055086374282837,-34.91171646118164,0.29580217599868774,-49.309654235839844,47.10526657104492,0.03728233277797699,290000
0.5660743713378906,-33.673309326171875,0.4352955222129822,-48.745994567871094,0.37484073638916016,-34.12517547607422,0.17662513256072998,-49.25016403198242,39.66484069824219,0.02724280022084713,300000
0.7306277751922607,-34.42009735107422,0.5826478004455566,-48.782981872558594,0.4402989149093628,-35.05917739868164,0.35275471210479736,-49.19462585449219,24.32198143005371,0.031419508159160614,310000
0.7127500772476196,-35.26511764526367,0.18929791450500488,-49.58076095581055,0.6345943212509155,-35.92860412597656,0.15231722593307495,-49.832427978515625,30.8819580078125,0.028126105666160583,320000
0.4585529565811157,-33.872188568115234,0.7204719185829163,-49.45563507080078,0.32531124353408813,-34.352149963378906,0.2979746460914612,-49.857418060302734,25.466022491455078,0.03420295938849449,330000
0.6657446622848511,-34.454742431640625,0.3121531009674072,-49.47088623046875,0.6886769533157349,-35.1001091003418,0.23080754280090332,-49.76753234863281,26.76605224609375,0.03084520995616913,340000
0.5180073380470276,-35.399452209472656,0.26186835765838623,-49.830116271972656,0.5614596605300903,-35.81153106689453,0.449834406375885,-49.81037902832031,28.31643295288086,0.03777683526277542,350000
0.4533535838127136,-34.22199249267578,0.5113047361373901,-49.32787322998047,1.0255600214004517,-34.446678161621094,0.2551403045654297,-49.71050262451172,34.71205139160156,0.029375171288847923,360000
0.4265618324279785,-35.23160934448242,0.6360584497451782,-49.76802062988281,0.9065712690353394,-36.042015075683594,0.32268810272216797,-50.39496612548828,13.132089614868164,0.02608463726937771,370000
0.7049873471260071,-35.277374267578125,0.5208857655525208,-50.27710723876953,0.42875415086746216,-35.646732330322266,0.5303677916526794,-50.044925689697266,27.83053970336914,0.03996340557932854,380000
0.41247478127479553,-34.48106002807617,0.6895135045051575,-49.293418884277344,0.5472503900527954,-35.12189865112305,0.20937955379486084,-50.058467864990234,24.31832504272461,0.028045427054166794,390000
0.44100069999694824,-35.34730529785156,0.6717418432235718,-50.115318298339844,0.5023047924041748,-36.03221893310547,0.1278223991394043,-50.20270538330078,25.598194122314453,0.0282979104667902,400000
0.9556685090065002,-35.11198806762695,0.5928866863250732,-49.74371337890625,1.2446233034133911,-35.50086975097656,0.425665020942688,-50.11529541015625,41.03276443481445,0.0310048870742321,410000
0.5842148065567017,-36.480628967285156,0.21796441078186035,-50.489810943603516,0.618453860282898,-37.332733154296875,0.23330801725387573,-50.58396911621094,24.516733169555664,0.03676401078701019,420000
0.7796223759651184,-35.037681579589844,0.10619306564331055,-50.18745040893555,0.7768169641494751,-35.59318923950195,0.049074769020080566,-50.18354797363281,30.491439819335938,0.02463359758257866,430000
0.5577138662338257,-35.03417205810547,0.6648595333099365,-51.056358337402344,0.8098493814468384,-35.664920806884766,0.3036329746246338,-50.639068603515625,36.894256591796875,0.02926313318312168,440000
0.4316973090171814,-35.60829544067383,0.16972553730010986,-50.563262939453125,1.4302656650543213,-36.270172119140625,0.13784736394882202,-50.76531982421875,35.519569396972656,0.03759641572833061,450000
0.738431453704834,-37.01881408691406,-0.04815959930419922,-50.64935302734375,1.7375837564468384,-37.775184631347656,0.07200819253921509,-50.65907287597656,25.119903564453125,0.0339665487408638,460000
0.6322349309921265,-36.99986267089844,-0.29451119899749756,-50.61222839355469,0.470147967338562,-37.78564453125,0.019143283367156982,-50.99971008300781,43.238059997558594,0.03691364452242851,470000
0.6256177425384521,-35.27333068847656,0.13090789318084717,-50.230445861816406,1.1326072216033936,-35.790550231933594,0.3569207191467285,-51.24235534667969,27.504653930664062,0.029203686863183975,480000
0.5801673531532288,-36.65635299682617,0.14981460571289062,-50.458457946777344,0.702070415019989,-37.258567810058594,0.2019234299659729,-51.180992126464844,30.944393157958984,0.030319849029183388,490000
0.43398281931877136,-36.957252502441406,0.7372349500656128,-50.84813690185547,0.9722458720207214,-37.32946014404297,0.13103348016738892,-50.986576080322266,44.55305099487305,0.03277589753270149,500000
0.719048023223877,-37.07551574707031,0.34057730436325073,-50.834747314453125,0.5801979303359985,-37.84615707397461,0.04818958044052124,-51.201194763183594,22.996074676513672,0.02629738487303257,510000
0.9439433813095093,-35.95381164550781,0.4779205322265625,-50.89277648925781,0.9338844418525696,-36.753265380859375,0.22005820274353027,-51.16402816772461,35.933685302734375,0.031040359288454056,520000
0.7577409148216248,-37.456451416015625,0.3166236877441406,-51.277252197265625,1.0010662078857422,-38.19328689575195,0.17643344402313232,-51.366668701171875,42.10213088989258,0.026747336611151695,530000
0.5531443357467651,-36.991485595703125,0.35561585426330566,-51.477691650390625,0.9276917576789856,-37.457984924316406,0.21028995513916016,-51.657188415527344,32.94338607788086,0.0280138049274683,540000
0.7046718597412109,-37.25013732910156,0.46705520153045654,-51.489410400390625,1.0807281732559204,-38.199058532714844,0.12193262577056885,-51.51532745361328,22.412614822387695,0.026834767311811447,550000
0.365490198135376,-37.436180114746094,0.2175537347793579,-52.18263244628906,0.8173601627349854,-37.842506408691406,0.00391814112663269,-51.39794158935547,38.74348449707031,0.03067457675933838,560000
0.7024088501930237,-38.095638275146484,0.46808886528015137,-51.17879867553711,0.7556500434875488,-38.726985931396484,0.20076942443847656,-51.7453727722168,26.771488189697266,0.02989988401532173,570000
0.40246689319610596,-37.23503112792969,0.4756962060928345,-51.475154876708984,0.8117960095405579,-37.77580642700195,0.07021898031234741,-51.8336296081543,28.14517593383789,0.03537788987159729,580000
0.6018202304840088,-36.71037292480469,0.18488216400146484,-51.873104095458984,0.6123915910720825,-37.284278869628906,0.1508508324623108,-51.96497344970703,33.8162727355957,0.031197333708405495,590000
0.4788336455821991,-38.273597717285156,0.6680319905281067,-51.90727615356445,0.8459641933441162,-38.86531448364258,0.24038779735565186,-52.37760925292969,39.9283447265625,0.025294959545135498,600000
0.5165365934371948,-37.022666931152344,0.2541615962982178,-51.614410400390625,0.8571717143058777,-37.6746711730957,0.21615803241729736,-52.149940490722656,33.48251724243164,0.027340810745954514,610000
0.6155598163604736,-38.88348388671875,0.27472543716430664,-52.17369842529297,0.7763477563858032,-39.708492279052734,0.019167602062225342,-52.984893798828125,23.954946517944336,0.03623122349381447,620000
0.25634658336639404,-38.244178771972656,0.4482688903808594,-51.329383850097656,0.6714034080505371,-38.84034729003906,0.03454899787902832,-52.0052490234375,28.862422943115234,0.02400963194668293,630000
0.40580132603645325,-38.948116302490234,0.20567452907562256,-52.00291442871094,0.8907693028450012,-39.42224884033203,0.2684556245803833,-52.55859375,39.07487487792969,0.03149659186601639,640000
0.8334773778915405,-38.23583984375,0.4151771068572998,-52.25045394897461,0.8385009169578552,-38.812591552734375,0.2572144865989685,-52.88616943359375,37.303077697753906,0.040147170424461365,650000
0.6338458061218262,-39.01411437988281,0.3685096502304077,-53.221946716308594,0.9109002351760864,-39.641944885253906,0.31311142444610596,-52.806365966796875,35.58171081542969,0.034230928868055344,660000
0.6016033887863159,-37.930076599121094,0.8709429502487183,-53.60682678222656,1.024997353553772,-38.61355972290039,0.8227962255477905,-52.462493896484375,40.717166900634766,0.03237919881939888,670000
0.279643177986145,-39.27989959716797,0.02668023109436035,-53.044464111328125,0.9154704809188843,-39.845237731933594,0.10218560695648193,-53.483150482177734,28.96765899658203,0.03388073295354843,680000
