critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.9978036284446716,0.00454691844061017,0.17761333286762238,-0.10313930362462997,1.4483885765075684,3.3083741664886475,3.079590320587158,0.22878384590148926,0.4909480810165405,0
0.2910205125808716,-49.751556396484375,0.2773005962371826,-63.656959533691406,0.49669522047042847,49.53514099121094,0.25852906703948975,49.276611328125,0.25946056842803955,20000
0.1611792892217636,-61.06159210205078,0.036789655685424805,-81.48628234863281,0.4276984930038452,60.96858215332031,0.2174234688282013,60.75115966796875,0.21905893087387085,40000
0.3064877390861511,-67.12244415283203,-1.3735909461975098,-88.49319458007812,0.43302100896835327,66.99919891357422,0.19263789057731628,66.80656433105469,0.19761347770690918,60000
0.45194023847579956,-66.06910705566406,0.2876468896865845,-91.24494934082031,0.44556140899658203,66.09065246582031,0.19333237409591675,65.89732360839844,0.17714627087116241,80000
0.2525431513786316,-68.42562866210938,-0.13713347911834717,-91.987548828125,0.41665709018707275,68.37450408935547,0.24233610928058624,68.13217163085938,0.2004547119140625,100000
0.26300522685050964,-69.11201477050781,-0.42276906967163086,-95.41841125488281,0.4141014516353607,68.97047424316406,0.2110668122768402,68.75940704345703,0.21964354813098907,120000
0.2598392963409424,-68.83527374267578,-0.2279348373413086,-98.02926635742188,0.4053160548210144,68.7961196899414,0.21565264463424683,68.5804672241211,0.21725305914878845,140000
0.2419297695159912,-70.27378845214844,0.02373194694519043,-99.55189514160156,0.43656980991363525,70.16519927978516,0.20625892281532288,69.95893859863281,0.20196737349033356,160000
0.18642330169677734,-68.06745910644531,-0.04294610023498535,-98.50712585449219,0.3866347372531891,67.91436767578125,0.21278299391269684,67.70158386230469,0.20350545644760132,180000
0.43694430589675903,-68.37020874023438,-0.2965512275695801,-99.75177764892578,0.37770113348960876,68.34756469726562,0.18508411943912506,68.16248321533203,0.17848820984363556,200000
