critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.999778151512146,-0.07934411615133286,0.10154587030410767,-0.26521748304367065,-2.498309373855591,0.33404144644737244,2.3661136627197266,-5.198464393615723,0.788704514503479,9.202634811401367,0.9997000694274902,0
1.7743030786514282,-39.70892333984375,-1.2896530628204346,-40.57735824584961,40.55658721923828,39.7418327331543,0.9693185091018677,-0.15456470847129822,0.32310616970062256,0.5958958268165588,0.10626988112926483,10000
0.8590240478515625,-60.02683639526367,0.24912166595458984,-64.03655242919922,60.72698974609375,59.9942512512207,0.6326096653938293,0.10012821853160858,0.2108698934316635,0.00716150738298893,0.02573435753583908,20000
1.042482614517212,-62.20289611816406,-2.4940528869628906,-78.41891479492188,62.459877014160156,61.66523742675781,0.6508529782295227,0.14378561079502106,0.21695099771022797,-0.021120741963386536,0.032807089388370514,30000
0.7724887132644653,-60.34556579589844,-0.8367440700531006,-86.54074096679688,60.760902404785156,59.90009689331055,0.7261290550231934,0.13467882573604584,0.24204301834106445,0.0015168329700827599,0.03356127440929413,40000
0.5844676494598389,-61.106117248535156,-11.037341117858887,-89.9101791381836,61.42069625854492,60.61521530151367,0.6703471541404724,0.13513466715812683,0.22344905138015747,0.001915495260618627,0.03410385921597481,50000
0.7188787460327148,-61.6065559387207,0.308399498462677,-89.97325897216797,62.129764556884766,61.35760498046875,0.6307973861694336,0.14136311411857605,0.21026578545570374,0.004001752473413944,0.033489566296339035,60000
0.6451356410980225,-63.50253677368164,0.8931745290756226,-88.94949340820312,63.701847076416016,62.954891204833984,0.6097630262374878,0.13719011843204498,0.2032543420791626,-0.005589725449681282,0.03311473876237869,70000
1.0583815574645996,-63.05768585205078,1.325446367263794,-93.91395568847656,63.49169158935547,62.70539474487305,0.6529592871665955,0.1333370953798294,0.2176530957221985,0.005482908338308334,0.032992951571941376,80000
0.4737708568572998,-64.46578979492188,-0.11293661594390869,-94.69535064697266,64.8894271850586,64.15531158447266,0.6110418438911438,0.1230761706829071,0.203680619597435,0.009282320737838745,0.032769136130809784,90000
0.7300385236740112,-66.83379364013672,1.1824679374694824,-92.35086059570312,67.24248504638672,66.50953674316406,0.6159743070602417,0.11697632819414139,0.20532476902008057,0.0037707346491515636,0.032542742788791656,100000
0.5051188468933105,-65.70582580566406,0.7014834880828857,-96.35400390625,66.10933685302734,65.39209747314453,0.5917040109634399,0.1255306899547577,0.19723466038703918,0.01100501511245966,0.03228127211332321,110000
0.5682283639907837,-67.02046203613281,-11.921662330627441,-93.92774963378906,67.53768920898438,66.79609680175781,0.6098311543464661,0.13175718486309052,0.20327705144882202,-0.0076220170594751835,0.032642681151628494,120000
0.7659069895744324,-67.95016479492188,1.4331345558166504,-93.80391693115234,68.27764892578125,67.5990219116211,0.5409550666809082,0.13767008483409882,0.18031835556030273,-0.004463580437004566,0.032273974269628525,130000
0.49703866243362427,-68.20127868652344,-1.2390475273132324,-95.40936279296875,68.65265655517578,67.95869445800781,0.5626941919326782,0.13127095997333527,0.18756473064422607,0.007914097048342228,0.03218844532966614,140000
0.4591103196144104,-68.34322357177734,-0.5293682813644409,-92.14942932128906,68.67726135253906,67.99224853515625,0.5597563982009888,0.12525971233844757,0.18658547103405,0.0027800232637673616,0.0324176549911499,150000
0.7045747637748718,-66.47831726074219,-0.41004467010498047,-95.5241928100586,66.88904571533203,66.22293090820312,0.5340514779090881,0.1320648193359375,0.17801715433597565,-0.004425303544849157,0.03194529563188553,160000
0.8020384311676025,-68.36048126220703,-0.2255268096923828,-97.24431610107422,68.76319885253906,68.0851058959961,0.5492982268333435,0.12878914177417755,0.1830994039773941,-0.0026068934239447117,0.03203076496720314,170000
1.03877592086792,-67.1187744140625,0.7634754180908203,-97.20405578613281,67.43360900878906,66.79644775390625,0.503392219543457,0.13376934826374054,0.16779741644859314,-0.007443936076015234,0.03176984190940857,180000
0.525302529335022,-69.27424621582031,0.13560724258422852,-98.33576965332031,69.64874267578125,69.0239028930664,0.5051634311676025,0.11967317759990692,0.16838781535625458,0.014731571078300476,0.032249368727207184,190000
0.5631141662597656,-67.38493347167969,0.41614413261413574,-97.96778106689453,67.66099548339844,66.96613311767578,0.5618254542350769,0.1330300122499466,0.18727515637874603,-0.0004128270084038377,0.032306402921676636,200000
1.030531406402588,-67.94364929199219,-2.6794686317443848,-96.73668670654297,68.21566772460938,67.46662902832031,0.628036379814148,0.12099949270486832,0.20934545993804932,0.008935048244893551,0.032096441835165024,210000
0.5953794121742249,-65.12947082519531,-0.04384303092956543,-98.91934204101562,65.56830596923828,64.88742065429688,0.5412124991416931,0.13967373967170715,0.1804041713476181,-0.006126014981418848,0.032186221331357956,220000
0.36635392904281616,-69.04443359375,0.6735210418701172,-99.27592468261719,69.39096069335938,68.67115783691406,0.596291184425354,0.12351442128419876,0.19876372814178467,0.003205767134204507,0.03164307773113251,230000
0.6437138319015503,-68.65716552734375,-28.37432861328125,-98.93730163574219,68.9966812133789,68.35015869140625,0.5260089039802551,0.1205168068408966,0.1753363013267517,0.004891198128461838,0.03224707022309303,240000
0.8777352571487427,-70.24250793457031,-3.123465061187744,-95.96249389648438,70.54105377197266,69.86762237548828,0.5384915471076965,0.1349448710680008,0.17949718236923218,0.005568265449255705,0.03184361010789871,250000
0.46078526973724365,-68.39727783203125,0.3221549987792969,-97.58206939697266,68.72431182861328,68.02705383300781,0.5620404481887817,0.13521763682365417,0.18734681606292725,0.0008171690278686583,0.03204333037137985,260000
0.6915185451507568,-67.819580078125,-0.08211040496826172,-99.66987609863281,68.23168182373047,67.599609375,0.5076406002044678,0.12443490326404572,0.16921353340148926,-0.003527444787323475,0.031631167978048325,270000
0.4413560628890991,-70.34300231933594,-2.8586525917053223,-100.25216674804688,70.68192291259766,70.02458190917969,0.534736156463623,0.12260226905345917,0.1782453954219818,-0.004708366468548775,0.031724072992801666,280000
0.3937123119831085,-68.90869140625,-0.0015654563903808594,-100.53787231445312,69.18701934814453,68.52037048339844,0.5408754944801331,0.12576793134212494,0.18029183149337769,-0.003971370402723551,0.03166854381561279,290000
