critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
17.459505081176758,-0.07934411615133286,0.10154587030410767,-0.26521748304367065,231.31454467773438,-0.09835042804479599,236.61135864257812,-5.198464393615723,0.788704514503479,-0.0,0.9997000694274902,0
150.68841552734375,-370.7222900390625,0.7595138549804688,-374.9764404296875,435.84820556640625,371.164794921875,55.59358215332031,9.089837074279785,0.1853119432926178,0.14836692810058594,2.3592751026153564,10000
95.60307312011719,-631.0848999023438,5.874383926391602,-639.1722412109375,690.6670532226562,631.43603515625,49.16944122314453,10.061579704284668,0.16389814019203186,0.2566380500793457,2.4792821407318115,20000
510.16156005859375,-812.1683349609375,-412.3004455566406,-816.85400390625,867.6882934570312,812.1109008789062,44.75107192993164,10.82629680633545,0.14917023479938507,-0.4968593716621399,2.5343074798583984,30000
820.602783203125,-929.384033203125,-40.264892578125,-935.5520629882812,982.7352294921875,930.2755126953125,42.08815002441406,10.37160587310791,0.14029383659362793,-0.05737539380788803,2.575035572052002,40000
414.6196594238281,-1010.6033935546875,-920.6834716796875,-1015.8577880859375,1065.46728515625,1011.2063598632812,43.897499084472656,10.36341381072998,0.1463249921798706,-0.011652842164039612,2.5881757736206055,50000
865.9804077148438,-1047.986083984375,4.728096008300781,-1074.2799072265625,1101.0892333984375,1049.46533203125,40.58573532104492,11.03815746307373,0.13528577983379364,-0.07211379706859589,2.6167852878570557,60000
62.45933532714844,-1097.8804931640625,4.955009460449219,-1116.630126953125,1151.7503662109375,1098.830810546875,41.64801025390625,11.271610260009766,0.13882669806480408,-0.12877823412418365,2.599976062774658,70000
57.96976852416992,-1128.9287109375,-246.23631286621094,-1145.19384765625,1182.0809326171875,1129.580810546875,41.48360061645508,11.016508102416992,0.13827866315841675,0.07697880268096924,2.637666940689087,80000
140.48667907714844,-1144.478515625,-12.566192626953125,-1166.068115234375,1197.192626953125,1145.218505859375,42.21758270263672,9.756574630737305,0.1407252699136734,0.2199248969554901,2.6368277072906494,90000
414.0794677734375,-1153.6837158203125,-15.795272827148438,-1181.04248046875,1210.0074462890625,1155.0538330078125,44.54740905761719,10.406310081481934,0.14849136769771576,-0.09038569778203964,2.6324703693389893,100000
