critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
17.459505081176758,-0.07934411615133286,0.10154587030410767,-0.26521748304367065,783.40771484375,-0.09835042804479599,788.7045288085938,-5.198464393615723,0.788704514503479,-0.0,0.9997000694274902,0
2810.354736328125,-774.5830078125,-774.5713500976562,-774.5946044921875,991.4476318359375,774.6632080078125,186.51417541503906,30.270252227783203,0.18651416897773743,0.3081912696361542,7.796070575714111,10000
7616.39794921875,-1348.5701904296875,-1348.56982421875,-1348.5703125,1546.253662109375,1348.6146240234375,164.2230682373047,33.41606521606445,0.1642230749130249,0.6011238694190979,8.276147842407227,20000
637.2825317382812,-1713.5623779296875,-1713.56201171875,-1713.562255859375,1900.4066162109375,1713.62646484375,150.6634979248047,36.11665344238281,0.15066349506378174,-1.117303729057312,8.447216987609863,30000
15338.201171875,-1944.718994140625,-1944.71923828125,-1944.719482421875,2120.01953125,1944.7442626953125,140.7385711669922,34.53662109375,0.1407385766506195,-0.0955725759267807,8.56093692779541,40000
622.8084716796875,-2091.271484375,-2091.271484375,-2091.271728515625,2269.58837890625,2091.284912109375,143.4590606689453,34.84437561035156,0.14345906674861908,-0.037423476576805115,8.63205623626709,50000
75506.765625,-2189.33544921875,-2189.3349609375,-2189.335205078125,2362.87646484375,2189.310791015625,137.447265625,36.11835861206055,0.1374472677707672,0.0070276446640491486,8.719680786132812,60000
40124.9609375,-2249.681396484375,-2249.68115234375,-2249.68115234375,2424.27783203125,2249.69873046875,136.88629150390625,37.69279098510742,0.13688629865646362,-0.2854454517364502,8.700613021850586,70000
571.8153076171875,-2296.271484375,-2296.271484375,-2296.271484375,2472.19677734375,2296.26220703125,140.02206420898438,35.912715911865234,0.14002206921577454,0.43427425622940063,8.845319747924805,80000
561.2559204101562,-2324.986572265625,-2324.986572265625,-2324.98681640625,2496.50048828125,2324.99658203125,138.58917236328125,32.914825439453125,0.13858917355537415,0.43057167530059814,8.821084022521973,90000
22092.642578125,-2347.93017578125,-2347.9306640625,-2347.9306640625,2525.6064453125,2347.929931640625,142.91725158691406,34.75931930541992,0.14291724562644958,-0.16642147302627563,8.834589958190918,100000
