critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.0052902698516846,0.02879650704562664,0.14688032865524292,-0.13851997256278992,1.49074125289917,3.3058245182037354,3.0891733169555664,0.2166513055562973,0.49834373593330383,0
2.865278482437134,-39.49977111816406,-1.2890856266021729,-40.38502502441406,0.6351657509803772,39.61268615722656,0.10805366188287735,39.50463104248047,0.3933650851249695,10000
0.7109521627426147,-59.4793815612793,0.6443085670471191,-63.909339904785156,0.6027033925056458,59.51405715942383,0.1676965355873108,59.34635925292969,0.329389363527298,20000
0.5774882435798645,-61.98670959472656,-2.5754623413085938,-78.02827453613281,0.5289109945297241,61.93595504760742,0.22413110733032227,61.711822509765625,0.3180136978626251,30000
0.8465532064437866,-61.99394989013672,-1.6230058670043945,-86.2733154296875,0.5352915525436401,62.18655776977539,0.3111010789871216,61.875457763671875,0.31739991903305054,40000
0.5494277477264404,-60.745059967041016,-9.305764198303223,-90.06979370117188,0.5309537649154663,60.61640930175781,0.2903876304626465,60.32602310180664,0.318368524312973,50000
0.6659725904464722,-58.55016326904297,0.03631114959716797,-90.78416442871094,0.5118880867958069,58.56675720214844,0.28102174401283264,58.285736083984375,0.30214136838912964,60000
0.5503592491149902,-60.309226989746094,1.0658385753631592,-86.1782455444336,0.5184711217880249,60.08002853393555,0.27622711658477783,59.803802490234375,0.3051973879337311,70000
0.9051660895347595,-59.062767028808594,0.09029233455657959,-92.97010803222656,0.4872029721736908,58.58952713012695,0.2997320890426636,58.289794921875,0.291135311126709,80000
0.5686950087547302,-59.682437896728516,-0.1684403419494629,-90.5074462890625,0.5362842679023743,59.58372116088867,0.25985267758369446,59.32386779785156,0.28454330563545227,90000
0.8270426988601685,-62.21836853027344,0.6458965539932251,-91.69181823730469,0.4889402985572815,62.10223388671875,0.28276413679122925,61.8194694519043,0.2985702157020569,100000
0.402388334274292,-60.65407943725586,0.5460340976715088,-95.44249725341797,0.5735663175582886,60.51464080810547,0.2886210083961487,60.22602081298828,0.27531272172927856,110000
0.5685942769050598,-61.838748931884766,-16.099044799804688,-90.3957290649414,0.5131953954696655,61.768436431884766,0.2863004207611084,61.48213577270508,0.29041820764541626,120000
0.5743511915206909,-63.146339416503906,1.2330787181854248,-92.05412292480469,0.46436938643455505,63.01841735839844,0.21995684504508972,62.7984619140625,0.2631450891494751,130000
0.49539709091186523,-62.901397705078125,-0.12446796894073486,-93.72230529785156,0.5035524964332581,62.81217575073242,0.2406185120344162,62.571556091308594,0.2610794007778168,140000
0.43119293451309204,-63.660213470458984,-0.745413064956665,-88.57425689697266,0.4735037088394165,63.51036071777344,0.24378329515457153,63.266578674316406,0.250196248292923,150000
